frame,fss_sent_centric,sent_id,sentence,word
eclipse,0.0833077873185,FNC-0852,"The Wan Chai waterfront is dominated by the Hong Kong Convention and Exhibition Centre , the largest in Asia , which includes hotels , theaters , and exhibition halls .",dominated
objective_influence,0.157991339247,FNC-0852,"The Wan Chai waterfront is dominated by the Hong Kong Convention and Exhibition Centre , the largest in Asia , which includes hotels , theaters , and exhibition halls .",dominated
dominate_competitor,0.680018867648,FNC-0852,"The Wan Chai waterfront is dominated by the Hong Kong Convention and Exhibition Centre , the largest in Asia , which includes hotels , theaters , and exhibition halls .",dominated
surpassing,0.0847533661439,FNC-0852,"The Wan Chai waterfront is dominated by the Hong Kong Convention and Exhibition Centre , the largest in Asia , which includes hotels , theaters , and exhibition halls .",dominated
quantity,0.070800019842,FNC-0852,"The Wan Chai waterfront is dominated by the Hong Kong Convention and Exhibition Centre , the largest in Asia , which includes hotels , theaters , and exhibition halls .",dominated
influence_of_event_on_cognizer,0.138264835868,FNC-0852,"The Wan Chai waterfront is dominated by the Hong Kong Convention and Exhibition Centre , the largest in Asia , which includes hotels , theaters , and exhibition halls .",dominated
performers_and_roles,0.082975033728,FNC-0852,"The Wan Chai waterfront is dominated by the Hong Kong Convention and Exhibition Centre , the largest in Asia , which includes hotels , theaters , and exhibition halls .",dominated
dominate_situation,0.617413526746,FNC-0852,"The Wan Chai waterfront is dominated by the Hong Kong Convention and Exhibition Centre , the largest in Asia , which includes hotels , theaters , and exhibition halls .",dominated
being_located,0.0833077873185,FNC-0852,"The Wan Chai waterfront is dominated by the Hong Kong Convention and Exhibition Centre , the largest in Asia , which includes hotels , theaters , and exhibition halls .",dominated
posture,0.0,FNC-0852,"The Wan Chai waterfront is dominated by the Hong Kong Convention and Exhibition Centre , the largest in Asia , which includes hotels , theaters , and exhibition halls .",dominated
differentiation,0.0,FNC-0852,"The Wan Chai waterfront is dominated by the Hong Kong Convention and Exhibition Centre , the largest in Asia , which includes hotels , theaters , and exhibition halls .",dominated
manipulation,0.0,FNC-2812,The extremism took the form of suicide bombings and terrorist attacks .,suicide
create_physical_artwork,0.0050159594893,FNC-2812,The extremism took the form of suicide bombings and terrorist attacks .,suicide
part_ordered_segments,0.0,FNC-2812,The extremism took the form of suicide bombings and terrorist attacks .,suicide
communication,0.0,FNC-2812,The extremism took the form of suicide bombings and terrorist attacks .,suicide
choosing,0.076689070008,FNC-2812,The extremism took the form of suicide bombings and terrorist attacks .,suicide
cause_change,0.0,FNC-2812,The extremism took the form of suicide bombings and terrorist attacks .,suicide
medical_conditions,0.0,FNC-2812,The extremism took the form of suicide bombings and terrorist attacks .,suicide
people,0.0,FNC-2812,The extremism took the form of suicide bombings and terrorist attacks .,suicide
contacting,0.0,FNC-2812,The extremism took the form of suicide bombings and terrorist attacks .,suicide
being_employed,0.0,FNC-2812,The extremism took the form of suicide bombings and terrorist attacks .,suicide
killing,0.994984040511,FNC-2812,The extremism took the form of suicide bombings and terrorist attacks .,suicide
intoxicants,0.0,FNC-2812,The extremism took the form of suicide bombings and terrorist attacks .,suicide
birth,0.0,FNC-1100,QN : Is Libya expected to sign the CWC ?,expected
feeling,0.194303050295,FNC-1100,QN : Is Libya expected to sign the CWC ?,expected
opinion,0.208192654763,FNC-1100,QN : Is Libya expected to sign the CWC ?,expected
building,0.0055768021908,FNC-1100,QN : Is Libya expected to sign the CWC ?,expected
categorization,0.0,FNC-1100,QN : Is Libya expected to sign the CWC ?,expected
cause_to_start,0.0456673153245,FNC-1100,QN : Is Libya expected to sign the CWC ?,expected
assessing,0.255394981797,FNC-1100,QN : Is Libya expected to sign the CWC ?,expected
containing,0.0,FNC-1100,QN : Is Libya expected to sign the CWC ?,expected
people,0.0,FNC-1100,QN : Is Libya expected to sign the CWC ?,expected
encoding,0.0873101559079,FNC-1100,QN : Is Libya expected to sign the CWC ?,expected
have_as_requirement,0.174052650244,FNC-1100,QN : Is Libya expected to sign the CWC ?,expected
expressing_publicly,0.172573957289,FNC-1100,QN : Is Libya expected to sign the CWC ?,expected
cause_motion,0.0610421697845,FNC-1100,QN : Is Libya expected to sign the CWC ?,expected
required_event,0.0,FNC-1100,QN : Is Libya expected to sign the CWC ?,expected
regard,0.121163318513,FNC-1100,QN : Is Libya expected to sign the CWC ?,expected
cogitation,0.0,FNC-1100,QN : Is Libya expected to sign the CWC ?,expected
state_of_entity,0.0,FNC-1100,QN : Is Libya expected to sign the CWC ?,expected
request,0.0742158725259,FNC-1100,QN : Is Libya expected to sign the CWC ?,expected
coming_up_with,0.0,FNC-1100,QN : Is Libya expected to sign the CWC ?,expected
expectation,0.635335868204,FNC-1100,QN : Is Libya expected to sign the CWC ?,expected
compatibility,0.468392625695,FNC-1695,"No matter how many tunnels and transit systems speed cross - harbor traffic , nothing matches the ride on the Star Ferry from Kowloon to the Central District across Victoria Harbor .",matches
aggregate,0.0,FNC-1695,"No matter how many tunnels and transit systems speed cross - harbor traffic , nothing matches the ride on the Star Ferry from Kowloon to the Central District across Victoria Harbor .",matches
cause_change,0.0647174008839,FNC-1695,"No matter how many tunnels and transit systems speed cross - harbor traffic , nothing matches the ride on the Star Ferry from Kowloon to the Central District across Victoria Harbor .",matches
people,0.0,FNC-1695,"No matter how many tunnels and transit systems speed cross - harbor traffic , nothing matches the ride on the Star Ferry from Kowloon to the Central District across Victoria Harbor .",matches
supply,0.0,FNC-1695,"No matter how many tunnels and transit systems speed cross - harbor traffic , nothing matches the ride on the Star Ferry from Kowloon to the Central District across Victoria Harbor .",matches
identicality,0.494387358265,FNC-1695,"No matter how many tunnels and transit systems speed cross - harbor traffic , nothing matches the ride on the Star Ferry from Kowloon to the Central District across Victoria Harbor .",matches
event,0.0,FNC-1695,"No matter how many tunnels and transit systems speed cross - harbor traffic , nothing matches the ride on the Star Ferry from Kowloon to the Central District across Victoria Harbor .",matches
kinship,0.0274973848443,FNC-1695,"No matter how many tunnels and transit systems speed cross - harbor traffic , nothing matches the ride on the Star Ferry from Kowloon to the Central District across Victoria Harbor .",matches
occupy_rank,0.0985247894358,FNC-1695,"No matter how many tunnels and transit systems speed cross - harbor traffic , nothing matches the ride on the Star Ferry from Kowloon to the Central District across Victoria Harbor .",matches
adjusting,0.0,FNC-1695,"No matter how many tunnels and transit systems speed cross - harbor traffic , nothing matches the ride on the Star Ferry from Kowloon to the Central District across Victoria Harbor .",matches
undergo_change,0.0,FNC-1695,"No matter how many tunnels and transit systems speed cross - harbor traffic , nothing matches the ride on the Star Ferry from Kowloon to the Central District across Victoria Harbor .",matches
evaluative_comparison,0.0985247894358,FNC-1695,"No matter how many tunnels and transit systems speed cross - harbor traffic , nothing matches the ride on the Star Ferry from Kowloon to the Central District across Victoria Harbor .",matches
adding_up,0.0,FNC-1695,"No matter how many tunnels and transit systems speed cross - harbor traffic , nothing matches the ride on the Star Ferry from Kowloon to the Central District across Victoria Harbor .",matches
meet_specifications,0.0992048689035,FNC-1695,"No matter how many tunnels and transit systems speed cross - harbor traffic , nothing matches the ride on the Star Ferry from Kowloon to the Central District across Victoria Harbor .",matches
shapes,0.0,FNC-1695,"No matter how many tunnels and transit systems speed cross - harbor traffic , nothing matches the ride on the Star Ferry from Kowloon to the Central District across Victoria Harbor .",matches
cause_to_amalgamate,0.0,FNC-1695,"No matter how many tunnels and transit systems speed cross - harbor traffic , nothing matches the ride on the Star Ferry from Kowloon to the Central District across Victoria Harbor .",matches
attaching,0.0,FNC-1695,"No matter how many tunnels and transit systems speed cross - harbor traffic , nothing matches the ride on the Star Ferry from Kowloon to the Central District across Victoria Harbor .",matches
judgment_communication,0.0,FNC-1695,"No matter how many tunnels and transit systems speed cross - harbor traffic , nothing matches the ride on the Star Ferry from Kowloon to the Central District across Victoria Harbor .",matches
